Cwa,Credits,Study Hours,Difficulty,Scores
56,2,18.75,3,52
56,1,18.75,2,53
56,1,22.5,4,54
56,1,7.5,2,64
56,4,15,3,58
56,1,7.5,3,67
56,2,18.75,3,44
57,1,11.25,1,62
57,1,37.5,4,68
57,1,18.75,1,51
57,1,15,5,48
57,1,15,5,41
57,2,18.75,2,60
57,1,15,1,54
57,2,7.5,3,42
57,2,41.25,4,68
57,2,41.25,5,66
57,3,45,5,57
55,2,15,1,67
55,1,45,5,56
55,3,37.5,4,58
55,1,18.75,3,47
55,2,15,2,45
55,2,18.75,3,50
55,1,22.5,5,53
55,2,18.75,1,59
55,2,11.25,1,53
57,4,15,4,49
57,2,18.75,5,71
57,2,11.25,3,55
57,1,18.75,4,74
57,3,7.5,4,48
57,4,7.5,3,66
57,1,11.25,2,71
57,4,11.25,4,49
58,1,11.25,2,56
58,1,18.75,2,46
58,1,7.5,2,70
58,2,11.25,2,55
58,1,11.25,3,57
58,2,18.75,5,50
58,3,11.25,1,62
58,4,30,4,64
58,4,15,2,54
58,4,37.5,4,59
56,4,41.25,4,66
56,3,11.25,1,53
56,3,7.5,3,60
56,2,7.5,3,66
56,2,15,5,46
56,3,18.75,3,40
56,1,22.5,4,61
56,1,15,5,45
56,3,15,2,58
56,1,26.25,4,62
56,1,15,2,60
56,1,11.25,2,49
56,1,22.5,4,52
56,1,33.75,5,48
56,2,37.5,4,51
56,3,11.25,1,53
56,1,7.5,2,58
56,3,11.25,1,67
56,2,45,5,54
55,2,11.25,5,45
55,1,18.75,1,48
55,1,45,4,60
55,3,11.25,2,56
55,3,7.5,4,47
55,2,22.5,4,58
55,4,11.25,2,56
55,3,18.75,3,66
55,3,15,2,61
55,4,7.5,3,44
55,1,11.25,4,46
55,2,15,3,48
55,1,18.75,1,54
55,3,18.75,2,59
55,4,18.75,3,57
55,1,33.75,4,57
55,1,18.75,3,73
55,1,15,1,65
58,3,11.25,3,49
58,1,15,3,65
58,1,7.5,4,53
58,3,15,3,62
58,3,11.25,2,65
58,4,15,3,69
58,2,18.75,3,49
58,1,18.75,3,50
58,3,7.5,5,54
58,2,11.25,3,51
55,2,18.75,2,35
55,2,15,1,49
55,3,37.5,5,62
55,4,33.75,4,62
55,3,45,4,50
55,3,37.5,4,60
56,1,15,3,63
56,2,7.5,4,43
56,2,11.25,2,47
56,1,18.75,4,64
56,1,7.5,2,73
56,2,26.25,4,54
56,1,7.5,1,54
56,3,37.5,4,68
56,2,41.25,4,53
56,3,18.75,3,52
56,3,30,4,66
56,4,15,2,52
56,3,7.5,1,69
56,3,11.25,1,56
56,3,15,2,42
56,1,15,2,58
56,3,15,5,48
56,1,33.75,4,67
58,1,15,3,68
58,1,11.25,3,61
58,2,15,1,52
58,1,11.25,2,57
58,1,7.5,4,51
58,2,15,3,54
58,3,11.25,1,71
58,1,11.25,1,73
58,4,11.25,3,51
58,3,7.5,2,51
58,2,7.5,1,63
58,2,11.25,2,67
58,1,30,4,60
58,1,26.25,4,59
58,1,22.5,5,66
58,1,15,3,45
58,2,11.25,4,54
58,1,15,1,55
58,2,11.25,5,53
58,3,11.25,1,58
58,1,11.25,2,64
58,1,15,3,68
58,2,11.25,5,52
57,4,11.25,2,66
57,4,11.25,1,58
57,4,15,3,53
57,4,11.25,3,62
57,3,11.25,2,41
57,4,22.5,5,58
59,2,18.75,2,71
59,1,15,2,72
59,2,18.75,1,54
59,1,11.25,3,46
59,1,18.75,5,44
59,2,18.75,3,62
59,1,7.5,1,48
59,3,11.25,2,65
59,1,11.25,4,49
59,3,26.25,5,60
59,1,15,3,53
59,2,15,3,73
59,2,11.25,4,46
59,2,11.25,1,62
59,1,22.5,5,74
59,1,15,3,49
59,1,45,5,61
59,1,18.75,2,54
59,1,11.25,3,67
59,2,11.25,2,66
59,2,18.75,5,56
59,2,18.75,4,56
59,2,18.75,5,49
56,2,15,3,53
56,2,41.25,4,49
56,4,7.5,3,48
56,4,22.5,4,57
56,3,11.25,2,63
56,2,18.75,1,67
56,4,7.5,1,57
55,2,18.75,1,63
55,1,15,2,59
55,1,15,3,42
55,3,30,5,62
55,1,15,2,55
55,3,7.5,1,40
55,3,45,5,63
55,2,11.25,2,46
55,1,15,1,62
55,1,11.25,3,57
55,1,11.25,2,56
59,4,15,3,60
59,4,11.25,2,63
59,4,18.75,1,67
59,4,45,4,57
59,4,18.75,5,47
59,4,11.25,1,60
59,2,18.75,3,51
59,1,11.25,3,62
59,2,26.25,5,55
59,2,15,1,65
59,2,15,5,49
59,4,22.5,4,63
59,3,15,3,67
59,1,15,3,49
59,1,11.25,2,58
56,2,18.75,4,67
56,1,15,5,47
56,1,15,3,53
56,2,11.25,1,49
56,1,18.75,4,63
56,2,15,1,54
56,1,26.25,4,59
56,1,22.5,4,64
56,1,15,3,43
56,3,33.75,4,68
56,3,18.75,3,52
56,3,18.75,2,49
59,4,7.5,1,55
59,4,26.25,5,67
59,3,26.25,5,67
59,1,15,3,56
59,3,26.25,5,65
59,1,11.25,2,43
59,4,18.75,3,49
59,1,11.25,4,42
59,3,18.75,5,66
59,2,11.25,1,52
59,2,41.25,5,63
59,4,18.75,3,65
59,3,26.25,4,54
59,1,11.25,3,58
59,3,15,2,57
55,1,45,5,66
55,2,18.75,1,60
55,1,41.25,4,49
55,2,18.75,5,55
55,1,11.25,4,38
55,3,11.25,3,65
55,2,30,5,67
55,1,15,1,53
55,1,22.5,4,47
55,2,15,4,39
55,3,26.25,4,53
55,4,11.25,2,54
56,2,11.25,3,74
56,2,15,3,48
56,1,15,5,46
56,3,11.25,4,46
56,1,11.25,2,69
56,4,15,1,57
56,3,15,2,57
55,2,15,1,41
55,1,11.25,1,58
55,1,33.75,5,47
55,3,15,3,66
55,2,11.25,4,44
55,1,37.5,5,67
55,1,15,3,38
55,4,18.75,3,66
55,3,18.75,5,49
55,3,15,2,58
55,4,26.25,4,56
55,2,11.25,3,73
55,4,18.75,3,44
55,2,18.75,2,70
55,4,15,3,46
59,4,15,2,64
59,4,11.25,1,49
59,4,41.25,5,56
59,4,15,2,62
59,3,15,3,64
59,1,41.25,4,64
59,2,11.25,2,68
59,1,15,1,46
59,3,7.5,3,50
59,1,18.75,1,62
59,3,11.25,1,75
59,3,15,1,58
59,2,11.25,4,48
59,1,15,1,52
59,3,7.5,2,60
55,4,11.25,2,53
55,3,11.25,5,39
55,4,7.5,1,59
55,3,37.5,4,62
55,1,11.25,3,47
55,2,26.25,4,67
55,3,26.25,5,55
59,3,15,3,69
59,1,15,3,71
59,2,11.25,5,52
59,1,7.5,2,78
59,2,7.5,5,56
59,3,7.5,3,58
59,1,15,1,70
59,4,7.5,1,51
59,1,15,4,59
59,3,11.25,5,54
59,1,15,2,57
59,4,41.25,4,56
59,2,18.75,3,59
59,2,15,2,47
59,1,18.75,1,58
59,3,11.25,2,50
59,1,15,5,48
59,3,26.25,4,73
59,3,15,2,70
57,2,11.25,3,58
57,4,18.75,1,44
57,4,30,5,61
57,3,7.5,3,56
57,2,11.25,1,56
57,4,37.5,4,58
57,4,11.25,1,65
55,3,11.25,1,46
55,3,18.75,5,50
55,4,18.75,3,52
55,2,18.75,2,66
55,3,15,2,72
55,2,18.75,3,45
57,4,11.25,1,62
57,2,22.5,4,63
57,4,15,5,44
57,2,41.25,5,50
57,2,7.5,1,69
57,3,15,3,60
59,1,41.25,5,58
59,2,7.5,1,51
59,3,22.5,5,65
59,1,30,5,57
59,1,11.25,5,42
59,1,15,3,71
59,2,11.25,1,63
59,2,18.75,5,44
59,3,15,3,65
59,3,15,3,62
58,2,11.25,5,45
58,1,15,3,42
58,2,11.25,2,52
58,2,15,2,68
58,3,15,2,54
58,3,18.75,1,64
58,3,15,2,55
58,4,22.5,5,70
58,3,11.25,1,54
58,2,7.5,4,46
58,1,33.75,5,69
58,3,15,1,52
58,3,15,2,72
58,1,11.25,2,65
58,1,11.25,4,51
58,1,37.5,4,72
58,2,18.75,4,47
58,1,15,3,57
58,1,41.25,5,63
58,1,15,4,51
55,3,26.25,5,59
55,3,30,5,51
55,2,26.25,4,60
55,3,15,1,47
55,4,11.25,3,57
55,2,22.5,5,58
55,4,11.25,3,47
55,2,18.75,2,45
55,4,18.75,5,47
55,2,11.25,5,40
55,2,18.75,2,68
55,4,11.25,1,68
55,4,7.5,1,64
57,1,11.25,2,68
57,1,11.25,2,69
57,2,15,3,48
57,1,30,5,56
57,2,15,1,46
57,1,15,3,61
57,1,15,3,68
57,1,18.75,3,51
57,1,26.25,4,69
57,2,33.75,4,62
57,1,15,1,63
57,2,11.25,4,47
58,2,18.75,2,52
58,3,15,2,69
58,3,18.75,1,64
58,1,18.75,4,62
58,3,18.75,4,42
58,2,18.75,2,58
58,1,22.5,4,56
58,1,15,3,57
58,1,33.75,5,51
58,2,11.25,3,65
55,1,15,2,66
55,2,11.25,2,48
55,3,30,5,60
55,1,41.25,5,50
55,1,41.25,4,48
55,1,15,2,57
55,1,18.75,2,42
55,2,18.75,2,57
55,2,33.75,5,60
55,3,18.75,1,48
55,2,7.5,2,53
55,3,15,3,62
55,2,30,4,58
55,1,37.5,5,66
55,1,26.25,4,51
55,1,15,2,57
55,2,11.25,3,63
55,2,11.25,2,55
55,2,45,5,67
55,3,11.25,2,47
55,1,7.5,3,57
55,3,11.25,3,44
55,3,26.25,5,54
55,4,33.75,4,67
55,3,15,2,42
55,2,45,5,67
55,2,15,3,45
55,2,41.25,4,50
59,2,7.5,3,51
59,1,26.25,4,73
59,1,15,1,54
59,1,11.25,3,46
59,2,15,3,60
59,2,7.5,1,61
59,1,18.75,5,58
59,3,18.75,1,63
59,1,15,1,76
59,2,18.75,3,58
59,2,11.25,2,60
59,3,15,1,54
58,3,7.5,3,53
58,1,11.25,5,47
58,4,26.25,4,69
58,4,11.25,4,52
58,3,7.5,1,67
58,3,15,4,51
58,3,30,4,58
58,3,11.25,3,57
59,1,11.25,2,58
59,1,11.25,1,51
59,1,18.75,3,57
59,1,11.25,2,46
59,2,11.25,3,56
59,2,26.25,4,73
59,3,45,4,69
59,2,18.75,1,56
59,1,26.25,5,58
59,3,22.5,5,62
59,3,15,3,49
58,3,15,2,67
58,4,15,2,53
58,4,33.75,4,67
58,4,33.75,5,63
58,3,15,1,41
58,2,18.75,1,41
58,3,7.5,2,65
58,3,26.25,5,61
58,3,11.25,3,57
58,4,33.75,5,64
58,1,7.5,2,51
58,2,18.75,1,61
58,3,11.25,1,45
58,4,30,5,65
58,4,15,4,53
57,1,7.5,2,48
57,3,22.5,4,62
57,1,33.75,5,65
57,3,18.75,2,66
57,1,30,4,67
57,1,15,1,45
57,3,11.25,1,43
57,1,11.25,2,62
57,3,18.75,3,62
57,2,26.25,5,49
57,2,11.25,3,53
57,2,7.5,1,60
59,3,15,1,45
59,3,7.5,1,72
59,1,18.75,3,71
59,1,15,3,65
59,1,7.5,5,54
59,1,15,1,65
59,1,18.75,2,54
59,1,11.25,2,71
59,3,11.25,2,62
59,1,26.25,4,58
59,2,15,4,47
59,1,18.75,5,52
55,1,7.5,2,45
55,1,37.5,5,58
55,3,11.25,3,50
55,1,22.5,4,57
55,1,18.75,2,65
55,1,7.5,5,45
55,1,15,2,55
55,3,18.75,2,54
55,3,11.25,3,68
55,2,18.75,3,55
55,2,11.25,5,47
59,1,33.75,4,68
59,2,11.25,4,54
59,3,26.25,4,77
59,3,11.25,1,53
59,3,15,2,50
59,1,18.75,1,65
59,1,22.5,5,64
59,3,15,2,50
59,1,41.25,4,67
59,3,7.5,2,50
59,2,18.75,4,58
59,1,11.25,3,63
59,2,15,3,76
59,1,15,2,54
59,2,7.5,1,59
59,4,11.25,3,50
59,3,11.25,1,62
59,1,11.25,2,56
59,2,7.5,2,72
58,1,41.25,4,65
58,1,11.25,1,44
58,1,11.25,2,43
58,2,11.25,2,65
58,1,7.5,5,49
58,1,15,2,59
58,3,7.5,1,55
58,3,15,1,62
58,1,41.25,4,54
58,1,15,2,65
58,2,15,2,63
58,2,33.75,5,58
59,2,33.75,4,66
59,1,15,2,49
59,1,11.25,1,59
59,1,41.25,5,66
59,1,11.25,1,61
59,1,18.75,4,65
59,2,18.75,5,56
59,3,11.25,3,60
59,1,30,4,62
59,1,15,2,53
59,2,37.5,4,63
59,2,15,4,48
56,3,7.5,5,54
56,3,7.5,2,56
56,2,11.25,2,48
56,2,45,4,60
56,2,11.25,1,51
56,3,37.5,5,69
56,4,7.5,1,52
56,1,15,1,55
56,2,15,1,65
56,1,22.5,4,55
56,1,15,2,52
56,3,41.25,4,62
56,1,26.25,4,53
56,1,18.75,2,45
56,2,7.5,2,45
56,2,26.25,4,66
56,2,11.25,1,49
58,2,11.25,4,47
58,2,11.25,1,53
58,2,11.25,1,61
58,1,11.25,5,54
58,3,15,1,68
58,1,33.75,5,58
58,3,7.5,3,50
58,1,11.25,4,54
58,3,18.75,1,67
56,3,11.25,1,59
56,4,26.25,4,58
56,3,11.25,2,53
56,2,22.5,4,51
56,2,15,2,64
56,4,37.5,5,66
56,2,7.5,4,46
56,3,11.25,2,44
58,3,15,3,60
58,4,15,2,51
58,1,18.75,3,60
58,3,26.25,4,61
58,1,11.25,1,49
58,4,15,1,63
58,1,11.25,3,48
58,2,15,2,66
58,1,22.5,4,57
58,1,11.25,3,63
58,1,11.25,2,58
58,2,11.25,4,49
58,1,15,2,67
58,2,30,5,65
58,3,11.25,3,64
58,1,22.5,4,64
58,3,7.5,4,49
58,1,18.75,4,46
56,1,15,1,61
56,1,26.25,5,45
56,2,15,1,58
56,3,15,2,62
56,1,15,3,57
56,1,15,1,58
56,2,15,1,57
56,3,30,4,53
56,3,30,5,57
56,1,15,3,52
56,1,30,4,43
56,1,11.25,3,45
56,1,26.25,4,67
56,2,15,3,64
56,1,33.75,4,64
56,2,11.25,1,53
56,2,11.25,1,54
56,2,22.5,5,51
56,3,26.25,4,60
56,4,26.25,4,52
59,1,18.75,4,57
59,1,15,2,52
59,2,41.25,4,74
59,1,33.75,5,73
59,1,15,3,56
59,1,22.5,5,61
59,2,15,3,62
59,2,41.25,5,66
59,3,18.75,4,47
59,1,22.5,4,67
59,1,18.75,3,49
59,2,15,5,51
57,1,11.25,3,65
57,3,15,2,55
57,3,30,4,61
57,2,15,2,66
57,3,11.25,3,60
57,2,37.5,4,59
57,4,15,1,49
57,1,18.75,1,64
57,1,30,4,57
57,1,15,1,52
57,3,7.5,1,52
55,2,11.25,3,51
55,3,30,5,57
55,3,18.75,1,50
55,1,18.75,2,64
55,2,26.25,5,56
55,1,15,1,66
55,1,18.75,3,57
55,4,11.25,3,53
59,1,41.25,5,72
59,1,11.25,2,61
59,1,18.75,3,60
59,2,15,5,50
59,1,18.75,5,54
59,2,30,4,67
59,3,18.75,5,56
59,1,7.5,2,68
59,3,18.75,4,53
59,1,11.25,2,67
56,1,15,2,67
56,1,18.75,4,49
56,1,41.25,5,68
56,2,11.25,1,56
56,4,11.25,3,52
56,3,33.75,4,52
56,2,18.75,4,71
56,4,11.25,3,52
56,4,18.75,3,50
56,2,11.25,2,67
55,4,22.5,5,64
55,4,7.5,5,49
55,4,18.75,5,43
55,3,18.75,2,53
55,4,15,3,52
55,4,41.25,4,68
58,2,15,1,54
58,2,7.5,1,51
58,1,11.25,1,62
58,1,7.5,5,48
58,3,15,2,64
58,3,15,4,48
58,1,11.25,2,48
58,4,15,2,61
58,2,15,2,77
55,1,15,1,51
55,2,37.5,5,69
55,1,15,1,53
55,1,15,2,49
55,3,15,1,41
55,2,15,1,55
55,2,7.5,1,44
55,3,15,1,62
55,1,26.25,5,61
55,1,15,3,65
55,1,15,1,66
55,1,26.25,4,50
55,1,18.75,5,63
55,1,37.5,4,63
55,2,11.25,2,56
55,2,30,4,55
55,1,33.75,5,55
55,2,18.75,3,44
55,1,22.5,5,54
55,1,7.5,3,43
55,2,33.75,5,60
55,1,18.75,2,63
55,1,7.5,3,58
57,4,45,4,68
57,2,11.25,1,66
57,4,26.25,5,53
57,2,18.75,2,57
57,3,18.75,3,53
57,4,11.25,1,45
57,2,11.25,3,64
51,4,18.75,4,45
51,4,26.25,5,68
51,4,18.75,4,60
51,3,3.75,1,32
51,3,7.5,1,50
51,4,7.5,2,55
51,2,7.5,2,32
53,1,11.25,2,71
53,3,7.5,5,34
53,1,7.5,1,67
53,1,11.25,1,70
53,3,30,4,53
53,2,37.5,4,52
53,2,15,2,52
53,3,7.5,3,66
53,4,7.5,2,46
53,3,15,1,48
53,4,11.25,5,53
53,4,15,3,62
53,3,11.25,1,77
53,4,3.75,5,39
53,3,11.25,2,48
53,2,15,3,43
53,4,11.25,5,41
53,2,22.5,4,64
53,3,15,1,42
53,2,3.75,4,36
53,1,11.25,1,51
53,3,30,5,74
53,1,3.75,4,55
53,2,3.75,2,68
52,2,15,2,36
52,2,3.75,3,80
52,1,11.25,5,53
52,1,37.5,4,59
52,2,7.5,3,36
52,3,7.5,1,44
52,1,15,5,50
52,3,3.75,2,44
52,3,30,5,67
52,1,11.25,5,52
52,2,3.75,2,45
52,1,7.5,1,71
53,4,7.5,4,47
53,4,30,4,68
53,4,15,1,53
53,2,7.5,2,43
53,1,22.5,4,64
53,3,7.5,3,44
53,4,7.5,4,39
53,4,7.5,1,65
53,3,11.25,3,67
53,3,7.5,1,33
53,3,11.25,1,38
53,4,11.25,2,59
53,1,3.75,1,70
53,2,33.75,4,68
54,1,22.5,5,61
54,3,11.25,3,61
54,1,15,1,52
54,2,7.5,2,53
54,2,11.25,3,57
54,1,15,2,42
54,1,37.5,5,73
54,1,7.5,2,55
54,2,33.75,5,67
54,1,11.25,4,30
54,3,11.25,5,38
54,4,26.25,4,56
53,2,7.5,3,66
53,1,15,4,38
53,2,3.75,3,74
53,3,3.75,1,35
53,1,33.75,4,61
53,2,15,4,68
53,2,3.75,2,41
53,1,7.5,4,51
53,2,11.25,4,48
50,3,15,2,55
50,1,11.25,3,59
50,3,11.25,4,42
50,1,11.25,3,43
50,1,7.5,3,74
50,1,7.5,1,59
50,3,11.25,5,35
50,1,30,5,59
50,2,26.25,4,50
50,3,11.25,3,59
50,1,3.75,3,32
50,3,11.25,5,38
50,3,33.75,4,60
50,1,15,1,70
50,3,15,1,49
50,3,7.5,3,74
50,3,7.5,1,43
50,1,7.5,1,54
50,2,7.5,3,36
50,3,11.25,5,39
50,1,7.5,3,45
52,2,18.75,4,71
52,3,3.75,3,39
52,2,3.75,2,71
52,4,15,4,57
52,2,15,2,54
52,3,15,4,39
52,2,3.75,5,49
52,1,7.5,2,36
52,1,11.25,1,60
52,1,15,5,36
52,1,33.75,5,56
52,2,7.5,2,40
52,1,15,1,44
52,2,3.75,1,34
52,1,3.75,2,65
52,2,11.25,2,71
52,2,11.25,3,44
52,1,11.25,1,53
52,2,7.5,2,70
52,1,11.25,5,38
52,1,7.5,2,41
52,2,15,5,58
52,3,11.25,5,43
52,1,3.75,2,69
52,3,7.5,4,49
52,4,7.5,4,37
52,2,15,4,51
52,3,18.75,5,74
52,2,37.5,5,66
51,1,26.25,5,57
51,4,30,4,71
51,4,15,5,68
51,1,15,1,30
51,4,7.5,3,33
51,2,11.25,3,44
51,3,3.75,1,34
51,4,3.75,2,52
53,4,15,3,38
53,4,15,5,45
53,2,33.75,4,68
53,2,7.5,5,42
53,4,15,1,69
53,4,11.25,1,64
53,3,11.25,2,46
53,4,11.25,4,47
53,4,11.25,2,72
53,3,3.75,4,43
53,4,7.5,2,41
53,4,7.5,2,65
53,4,11.25,3,48
51,3,7.5,5,32
51,1,37.5,5,61
51,1,3.75,1,56
51,1,26.25,4,69
51,2,15,3,63
51,4,11.25,2,52
51,3,3.75,1,35
51,1,7.5,3,60
51,2,33.75,4,58
51,2,37.5,4,61
50,2,18.75,5,51
50,1,37.5,5,55
50,3,11.25,1,39
50,3,15,4,45
50,2,7.5,1,57
50,1,22.5,4,66
50,1,33.75,4,56
50,1,33.75,5,63
50,1,15,2,35
50,2,3.75,3,59
50,1,15,4,47
50,2,7.5,1,45
51,1,22.5,4,54
51,1,15,2,50
51,1,18.75,4,60
51,1,3.75,2,44
51,2,11.25,3,59
51,2,7.5,4,42
51,1,11.25,1,31
51,2,11.25,5,34
51,3,11.25,2,44
51,1,37.5,4,59
51,2,33.75,4,72
51,1,7.5,3,74
54,3,33.75,4,67
54,2,7.5,1,33
54,3,15,3,75
54,4,3.75,1,64
54,2,11.25,4,41
54,4,7.5,4,44
54,2,7.5,2,37
52,1,7.5,4,40
52,1,15,5,56
52,2,3.75,4,54
52,2,11.25,3,40
52,3,11.25,2,35
52,1,7.5,2,56
52,3,7.5,1,59
52,3,15,2,70
54,3,3.75,1,41
54,4,15,5,46
54,3,15,3,67
54,1,11.25,1,46
54,4,7.5,1,57
54,4,11.25,2,61
53,3,26.25,4,55
53,1,33.75,4,58
53,3,3.75,3,76
53,4,11.25,3,42
53,2,7.5,3,40
53,2,11.25,1,34
53,2,7.5,3,71
53,1,7.5,2,48
51,3,3.75,2,68
51,4,11.25,2,36
51,4,26.25,4,56
51,3,3.75,2,43
51,3,7.5,3,49
51,4,3.75,1,51
51,1,11.25,2,63
51,1,7.5,1,59
54,4,15,1,42
54,3,15,1,71
54,3,7.5,2,73
54,2,11.25,1,65
54,3,7.5,2,31
54,2,15,1,59
54,3,15,4,58
54,4,15,1,45
54,3,7.5,2,54
54,4,15,3,38
54,4,15,1,58
54,4,11.25,1,68
54,3,11.25,2,46
54,4,15,5,58
52,3,11.25,5,52
52,1,11.25,2,75
52,2,11.25,3,50
52,1,11.25,1,55
52,2,15,2,61
52,4,7.5,4,50
52,1,7.5,2,42
52,1,11.25,2,45
52,4,3.75,1,38
52,2,11.25,1,76
52,2,7.5,1,47
52,1,11.25,3,55
53,4,11.25,3,48
53,3,7.5,5,36
53,3,7.5,3,51
53,3,15,3,46
53,2,15,2,68
53,4,11.25,3,66
53,2,3.75,1,61
50,3,7.5,2,50
50,4,7.5,5,48
50,4,11.25,2,56
50,3,7.5,5,34
50,3,7.5,2,54
50,4,37.5,5,55
52,2,7.5,3,41
52,1,11.25,1,43
52,3,7.5,5,49
52,1,11.25,3,54
52,4,7.5,1,56
52,3,3.75,2,40
52,2,11.25,3,79
52,1,7.5,4,56
50,1,3.75,2,50
50,2,11.25,4,34
50,1,3.75,2,57
50,2,11.25,3,56
50,3,37.5,4,61
50,2,7.5,1,39
50,3,37.5,5,54
50,3,11.25,2,55
50,1,15,5,44
50,1,7.5,3,30
54,2,3.75,5,45
54,2,3.75,4,30
54,4,3.75,2,66
54,4,7.5,2,62
54,3,15,4,48
54,2,11.25,2,56
54,2,11.25,2,53
52,1,3.75,3,72
52,4,3.75,2,72
52,3,15,5,37
52,1,3.75,1,30
52,1,26.25,5,56
52,4,3.75,1,52
52,3,11.25,2,38
52,2,7.5,2,52
52,3,22.5,4,53
51,1,30,5,51
51,1,15,5,43
51,3,3.75,5,31
51,4,7.5,2,62
51,4,7.5,1,63
51,4,11.25,1,55
51,2,3.75,4,31
53,1,11.25,2,54
53,1,3.75,2,30
53,1,15,2,30
53,3,7.5,2,66
53,2,15,2,64
53,2,37.5,5,55
53,1,15,1,51
53,3,7.5,3,58
53,3,26.25,5,46
53,4,3.75,3,50
52,3,7.5,1,55
52,3,7.5,4,34
52,1,33.75,4,65
52,2,3.75,1,34
52,3,7.5,1,54
52,2,26.25,5,68
52,2,11.25,2,67
53,1,11.25,3,33
53,2,7.5,4,40
53,1,3.75,2,57
53,2,3.75,2,44
53,2,15,3,60
53,2,11.25,2,65
53,3,18.75,4,56
53,1,3.75,2,70
53,3,11.25,5,43
53,2,11.25,3,47
53,1,3.75,3,56
53,2,37.5,4,70
50,4,18.75,5,59
50,3,30,4,58
50,4,11.25,3,50
50,4,37.5,5,43
50,1,11.25,3,30
50,3,11.25,1,50
50,1,3.75,2,30
50,2,7.5,1,54
51,1,11.25,4,30
51,1,7.5,1,63
51,3,7.5,2,56
51,3,33.75,4,62
51,1,33.75,5,55
51,1,18.75,4,52
51,1,15,2,42
51,1,7.5,3,56
51,1,11.25,3,64
51,1,18.75,5,57
51,1,7.5,4,34
51,2,15,4,30
51,2,30,4,56
51,3,33.75,4,63
51,3,15,2,43
51,4,3.75,4,30
51,4,37.5,5,57
51,2,7.5,2,63
51,4,37.5,4,48
51,2,7.5,1,64
53,2,7.5,2,64
53,2,30,5,57
53,2,15,3,45
53,4,15,3,56
53,2,15,3,48
53,2,3.75,3,42
53,2,22.5,5,67
53,3,11.25,2,65
53,3,7.5,4,34
50,4,41.25,5,42
50,2,33.75,4,53
50,2,3.75,1,64
50,1,7.5,1,58
50,1,11.25,3,30
50,3,7.5,1,62
50,1,15,3,62
50,3,7.5,1,63
50,4,3.75,1,30
52,4,18.75,4,48
52,4,26.25,4,60
52,2,30,5,66
52,4,11.25,3,42
52,2,15,5,47
52,3,7.5,2,39
52,3,11.25,2,67
53,1,15,4,61
53,1,7.5,5,52
53,1,3.75,1,70
53,4,15,2,58
53,4,3.75,2,42
53,4,7.5,3,43
53,1,3.75,4,45
53,2,15,3,77
50,2,7.5,2,62
50,2,7.5,1,40
50,1,7.5,3,32
50,1,15,2,66
50,2,26.25,5,51
50,2,3.75,2,44
50,4,26.25,5,52
50,2,3.75,1,55
50,3,26.25,5,55
50,2,15,4,37
50,3,7.5,4,40
50,1,15,4,68
50,3,22.5,5,47
50,2,11.25,2,40
50,1,15,4,56
50,3,15,3,49
50,2,41.25,5,53
50,2,7.5,2,66
54,4,15,3,55
54,2,15,2,38
54,1,33.75,4,77
54,4,11.25,1,57
54,4,22.5,5,68
54,4,3.75,3,39
54,2,11.25,5,40
54,1,11.25,2,40
54,1,3.75,4,34
54,1,7.5,4,41
54,3,15,5,56
54,1,7.5,2,48
54,2,26.25,4,76
54,2,11.25,3,45
54,4,15,5,69
54,2,15,4,50
50,1,3.75,4,43
50,1,11.25,4,30
50,2,3.75,4,44
50,2,22.5,4,46
50,1,11.25,1,30
50,3,37.5,4,68
50,2,7.5,3,67
50,2,30,4,54
50,3,7.5,1,52
50,4,11.25,2,41
54,1,7.5,2,56
54,1,11.25,1,50
54,1,18.75,5,77
54,3,7.5,2,71
54,4,7.5,2,45
54,3,3.75,2,52
54,4,7.5,5,47
53,2,11.25,5,33
53,4,15,1,62
53,2,11.25,2,60
53,4,15,1,44
53,3,3.75,2,62
53,1,11.25,2,39
53,4,30,4,56
52,3,15,3,51
52,4,7.5,5,45
52,4,7.5,3,72
52,1,11.25,1,54
52,3,11.25,2,46
52,2,7.5,3,58
52,3,3.75,4,37
53,4,11.25,3,57
53,3,26.25,5,54
53,4,11.25,3,54
53,4,3.75,1,63
53,3,18.75,4,63
53,2,11.25,3,33
53,4,3.75,3,39
50,4,30,5,69
50,4,7.5,2,45
50,4,7.5,5,43
50,4,11.25,2,49
50,2,11.25,1,39
50,1,3.75,5,48
54,4,11.25,3,70
54,4,3.75,3,55
54,3,3.75,5,37
54,4,7.5,5,49
54,2,7.5,1,67
54,4,3.75,2,48
51,4,11.25,1,44
51,2,3.75,1,60
51,3,11.25,2,38
51,2,11.25,2,55
51,4,7.5,1,63
51,1,3.75,3,42
53,4,7.5,5,52
53,4,3.75,1,57
53,4,11.25,4,50
53,3,7.5,4,59
53,2,15,1,62
53,4,7.5,2,44
51,1,11.25,3,54
51,1,11.25,2,37
51,3,7.5,3,63
51,2,15,5,68
51,2,7.5,1,68
51,1,15,1,55
51,4,7.5,4,31
51,4,33.75,5,60
51,1,3.75,3,63
51,4,7.5,3,37
51,1,7.5,1,41
51,2,3.75,3,62
51,1,15,3,61
51,2,11.25,1,50
51,1,18.75,4,45
51,3,3.75,2,54
51,1,7.5,5,30
51,3,30,5,62
51,1,11.25,2,46
51,2,11.25,1,31
54,2,3.75,2,68
54,1,15,1,30
54,1,7.5,5,41
